gx,gy,gz,acx,acy,acz,time
-20.02,6.59,10.56,0.16,-0.91,-0.04,28/3/2022 10:56
63.66,27.22,-68.6,0.23,-1.12,0.11,28/3/2022 10:56
37.41,-56.27,-20.81,-0.14,-0.88,0.29,28/3/2022 10:56
4.58,88.26,-33.33,0.33,-0.95,0.24,28/3/2022 10:56
-8.97,-28.2,-1.16,0.26,-1.44,0.27,28/3/2022 10:56
-61.46,-22.83,66.16,0.17,-0.85,0.03,28/3/2022 10:56
-0.85,-5.62,1.95,0.13,-0.94,0,28/3/2022 10:56
93.51,-39.73,-60.49,0.22,-1.05,0.34,28/3/2022 10:56
3.48,92.96,-19.9,0,-0.79,0.17,28/3/2022 10:56
18.19,3.97,-48.71,0.35,-0.9,0.24,28/3/2022 10:56
-16.42,-32.23,17.03,0.21,-1.38,0.21,28/3/2022 10:56
-69.21,-25.7,75.44,0.2,-0.96,0.03,28/3/2022 10:56
-42.3,-11.47,56.64,0.13,-0.8,-0.01,28/3/2022 10:56
19.1,12.57,-28.69,0.16,-1.03,0.01,28/3/2022 10:56
83.98,-72.69,-52.19,0.16,-1.11,0.35,28/3/2022 10:56
10.5,123.35,-40.34,0.26,-0.84,0.18,28/3/2022 10:56
9.46,-72.88,7.93,0.21,-1.48,0.28,28/3/2022 10:56
-59.57,-2.93,74.28,0.3,-1.04,0.07,28/3/2022 10:56
-47.49,-57.74,60.85,0.17,-0.81,-0.03,28/3/2022 10:56
17.27,-53.83,17.64,0.28,-0.98,0.02,28/3/2022 10:56
69.58,-105.59,9.46,0.15,-1.05,0.46,28/3/2022 10:56
5.43,15.75,-14.95,-0.16,-0.79,0.21,28/3/2022 10:56
55.48,-7.45,-60.42,0.43,-0.93,0.15,28/3/2022 10:56
57.86,-126.22,-9.52,0.11,-1.32,0.3,28/3/2022 10:56
-30.88,-89.66,2.56,0.37,-1.03,0.06,28/3/2022 10:56
-46.63,-62.99,30.88,0.33,-1.03,-0.15,28/3/2022 10:56
-9.77,-27.22,50.17,0.2,-0.96,-0.05,28/3/2022 10:56
50.96,-49.87,6.23,0.05,-0.87,0.09,28/3/2022 10:56
59.88,-119.93,-22.22,-0.13,-1.06,0.07,28/3/2022 10:56
29.48,-64.58,-33.39,0.09,-0.94,0.15,28/3/2022 10:56
-4.46,-8.36,7.63,0.25,-1.35,0.06,28/3/2022 10:56
-57.74,-101.32,40.77,0.21,-1.08,-0.06,28/3/2022 10:56
-58.59,-13.98,64.27,0.2,-0.94,-0.08,28/3/2022 10:56
-5.13,-24.78,20.87,0.14,-1.05,-0.03,28/3/2022 10:56
62.99,26.67,-35.34,0.04,-0.89,0.13,28/3/2022 10:56
63.66,-23.99,-39.79,-0.04,-0.99,0.24,28/3/2022 10:56
35.71,33.94,-41.38,0.29,-0.98,0.26,28/3/2022 10:56
-1.16,-28.08,16.11,0.22,-1.22,0.23,28/3/2022 10:56
-70.8,-26.06,71.29,0.22,-1.17,0.06,28/3/2022 10:56
-77.39,-21.18,84.35,0.08,-0.77,-0.01,28/3/2022 10:56
13,-7.32,-17.76,0.11,-0.94,0.01,28/3/2022 10:56
96.62,36.68,-81.73,0.23,-1.11,0.21,28/3/2022 10:56
42.3,20.39,-39.18,-0.07,-0.85,0.21,28/3/2022 10:56
18.8,-13.06,-35.83,0.32,-0.95,0.32,28/3/2022 10:56
-60.97,-7.81,51.82,0.2,-1.17,0.12,28/3/2022 10:56
-83.62,-29.72,83.44,0.15,-0.95,0.01,28/3/2022 10:56
-27.77,-13.06,45.41,0.1,-0.79,-0.03,28/3/2022 10:56
67.02,27.47,-84.05,0.17,-1.37,-0.03,28/3/2022 10:56
76.42,-47.79,-42.48,0.03,-1.09,0.26,28/3/2022 10:56
21.61,2.14,-30.64,0.36,-0.89,0.27,28/3/2022 10:56
-30.33,-22.16,45.9,0.25,-1.32,0.16,28/3/2022 10:56
-74.95,-56.27,71.35,0.12,-0.87,0,28/3/2022 10:56
-25.02,-29.17,29.48,0.14,-0.8,-0.04,28/3/2022 10:56
55.18,14.04,-49.62,0.12,-1.29,-0.01,28/3/2022 10:56
75.56,-71.72,-44.31,-0.07,-1.12,0.27,28/3/2022 10:56
-0.55,153.69,-39.61,0.27,-0.83,0.14,28/3/2022 10:56
13.12,-41.56,-12.88,0.19,-0.9,0.3,28/3/2022 10:56
-55.3,7.51,68.73,0.2,-1.14,0.12,28/3/2022 10:56
-58.59,-59.45,62.07,0.06,-0.78,0.04,28/3/2022 10:56
-13.49,-28.2,12.7,0.05,-0.85,0.01,28/3/2022 10:56
61.89,59.94,-56.09,0.16,-1.36,-0.01,28/3/2022 10:56
17.27,38.94,-28.99,-0.12,-0.84,0.19,28/3/2022 10:56
9.77,78.19,-41.81,0.35,-0.91,0.2,28/3/2022 10:56
-20.87,-33.2,26.12,0.18,-1.38,0.25,28/3/2022 10:56
-71.59,-51.39,60.18,0.21,-1.12,0.02,28/3/2022 10:56
-44.19,-2.75,51.88,0.13,-0.86,-0.02,28/3/2022 10:56
16.05,18.31,-26.55,0.07,-1.21,-0.04,28/3/2022 10:56
115.11,-43.52,-62.62,0.16,-1.1,0.34,28/3/2022 10:56
28.69,114.07,-41.26,0.11,-0.91,0.21,28/3/2022 10:56
10.99,0.73,-12.39,0.23,-0.88,0.3,28/3/2022 10:56
-34.67,-24.84,29.36,0.25,-1.21,0.15,28/3/2022 10:56
-84.41,-37.66,89.23,0.09,-0.94,0,28/3/2022 10:56
1.71,-1.16,12.39,0.11,-0.86,-0.04,28/3/2022 10:56
93.2,-21.18,-86.67,0.17,-1.1,0.35,28/3/2022 10:56
1.71,84.05,-38.09,-0.07,-0.79,0.18,28/3/2022 10:56
20.45,36.01,-47.36,0.43,-0.87,0.23,28/3/2022 10:56
-12.27,-78.98,28.26,0.19,-1.46,0.22,28/3/2022 10:56
-68.12,-50.6,70.5,0.17,-0.92,0.02,28/3/2022 10:56
-32.65,-16.97,33.02,0.15,-0.83,-0.03,28/3/2022 10:56
37.11,15.75,-43.88,0.15,-1.22,-0.01,28/3/2022 10:56
82.7,-69.89,-44.68,0.1,-1.02,0.32,28/3/2022 10:56
2.75,128.48,-23.74,0.14,-0.87,0.13,28/3/2022 10:56
33.45,-72.69,-30.82,0.24,-0.91,0.31,28/3/2022 10:56
-60.61,17.33,44.07,0.23,-1.01,0.12,28/3/2022 10:56
-75.2,-53.41,48.28,0.14,-0.9,-0.02,28/3/2022 10:56
-16.78,-54.2,40.16,0.23,-0.78,0,28/3/2022 10:56
52.06,-12.15,-2.2,0.17,-1.15,0.13,28/3/2022 10:56
67.87,-70.5,-18.62,-0.06,-1,0.37,28/3/2022 10:56
14.04,69.27,-47.97,0.3,-0.89,0.16,28/3/2022 10:56
40.65,-101.38,-13.73,0.28,-1,0.3,28/3/2022 10:56
-45.78,-53.71,26.79,0.21,-0.93,0.15,28/3/2022 10:56
-64.76,-102.6,0.61,0.25,-1,-0.07,28/3/2022 10:56
-21.67,-21.3,36.99,0.4,-0.84,-0.06,28/3/2022 10:57
22.83,-69.27,37.48,0.13,-1.38,0.05,28/3/2022 10:57
37.78,-90.58,48.34,-0.1,-0.88,0.21,28/3/2022 10:57
62.38,21.12,-38.51,0.19,-1.01,0.17,28/3/2022 10:57
26.92,-65.73,-12.7,0.06,-0.92,0.26,28/3/2022 10:57
-10.07,-70.25,-1.4,0.33,-0.92,0.12,28/3/2022 10:57
-39.73,-137.33,13.37,0.4,-1.08,0.01,28/3/2022 10:57
-56.95,-88.13,55.97,0.34,-1.01,-0.04,28/3/2022 10:57
-35.4,-37.11,54.57,0.16,-1.01,-0.02,28/3/2022 10:57
47.06,18.19,-19.96,-0.07,-1.02,0.02,28/3/2022 10:57
69.52,1.89,-43.64,-0.01,-1.11,0.19,28/3/2022 10:57
34.91,10.31,-33.57,0.24,-0.96,0.21,28/3/2022 10:57
-3.72,-8.18,15.14,0.18,-1.01,0.22,28/3/2022 10:57
-44.98,-75.2,51.45,0.2,-1.11,0.11,28/3/2022 10:57
-88.87,-45.17,51.7,0.1,-0.9,-0.02,28/3/2022 10:57
-34.12,-19.23,20.2,0.12,-0.89,-0.04,28/3/2022 10:57
66.1,23.25,-50.05,0.04,-1.2,0,28/3/2022 10:57
79.47,-23.38,-46.69,0.04,-1.08,0.26,28/3/2022 10:57
27.1,81.3,-45.1,0.27,-0.93,0.16,28/3/2022 10:57
12.02,-11.11,5,0.2,-1.03,0.28,28/3/2022 10:57
-46.69,-35.4,48.52,0.22,-1.13,0.15,28/3/2022 10:57
-85.08,-58.11,56.27,0.06,-0.87,0,28/3/2022 10:57
-39.73,-10.13,24.9,0.1,-0.87,-0.06,28/3/2022 10:57
50.48,53.16,-50.11,0.08,-1.29,-0.05,28/3/2022 10:57
96.13,-30.94,-42.6,0.02,-1.05,0.28,28/3/2022 10:57
33.02,84.96,-49.5,0.26,-0.98,0.18,28/3/2022 10:57
13.67,-18.49,17.82,0.19,-1.04,0.28,28/3/2022 10:57
-59.02,-19.78,50.23,0.2,-1.18,0.14,28/3/2022 10:57
-88.5,-6.9,66.04,0.07,-0.8,0,28/3/2022 10:57
-12.39,-17.15,-3.42,0.07,-0.91,-0.01,28/3/2022 10:57
89.54,27.89,-67.75,0.11,-1.05,0.26,28/3/2022 10:57
25.7,35.4,-32.96,-0.02,-0.83,0.17,28/3/2022 10:57
41.2,7.39,-54.63,0.27,-0.95,0.3,28/3/2022 10:57
-11.96,-17.88,32.71,0.26,-1.4,0.3,28/3/2022 10:57
-57.5,-15.75,52.73,0.1,-0.76,0.01,28/3/2022 10:57
31.92,13.18,-35.64,0.04,-1.12,0,28/3/2022 10:57
102.42,7.63,-71.17,0.11,-1.07,0.33,28/3/2022 10:57
11.66,121.09,-34.48,0.11,-0.85,0.16,28/3/2022 10:57
18.19,-45.04,-2.87,0.24,-1.16,0.25,28/3/2022 10:57
-70.86,-45.04,78.12,0.17,-1.07,0.06,28/3/2022 10:57
-56.82,-13.18,61.89,0.08,-0.82,0.02,28/3/2022 10:57
35.83,35.95,-58.96,0.12,-1.31,0.03,28/3/2022 10:57
48.34,-50.42,-25.02,0.03,-0.88,0.24,28/3/2022 10:57
25.57,91.8,-53.34,0.21,-0.91,0.18,28/3/2022 10:57
-41.5,12.15,45.72,0.19,-1.19,0.19,28/3/2022 10:57
-81.48,-17.94,91.19,0.11,-0.9,0.05,28/3/2022 10:57
-38.21,-31.98,43.7,0.07,-0.84,0.01,28/3/2022 10:57
30.94,57.68,-56.82,0.11,-1.22,0.02,28/3/2022 10:57
62.62,-96.74,-58.84,-0.01,-1,0.21,28/3/2022 10:57
17.76,93.32,-50.17,0.4,-0.94,0.21,28/3/2022 10:57
17.4,-47.42,23.07,0.19,-1.49,0.31,28/3/2022 10:57
-61.04,-10.25,75.99,0.23,-1.12,0.08,28/3/2022 10:57
-60.67,-18.07,77.21,0.1,-0.81,0.01,28/3/2022 10:57
15.69,8.48,-24.29,0.08,-1.01,0.03,28/3/2022 10:57
75.07,-15.32,-66.96,0.22,-0.97,0.31,28/3/2022 10:57
21.67,61.83,-35.64,0.05,-0.84,0.16,28/3/2022 10:57
29.48,8.91,-49.68,0.31,-0.92,0.3,28/3/2022 10:57
-20.08,25.51,41.32,0.22,-1.31,0.18,28/3/2022 10:57
-60.67,-60.42,60.42,0.07,-0.87,0.04,28/3/2022 10:57
-21.36,-12.02,27.1,0.16,-0.91,-0.03,28/3/2022 10:57
38.21,10.8,-42.72,0.19,-1.32,0.05,28/3/2022 10:57
46.51,-56.95,0.49,0.05,-0.94,0.22,28/3/2022 10:57
29.05,46.51,-53.83,0.28,-0.94,0.16,28/3/2022 10:57
30.64,-88.81,-5.19,0.2,-1.45,0.25,28/3/2022 10:57
-65.8,-92.83,15.62,0.27,-1.01,-0.07,28/3/2022 10:57
-50.78,-23.25,43.09,0.25,-0.92,-0.13,28/3/2022 10:57
0.92,-20.81,40.16,0.13,-1.04,0.01,28/3/2022 10:57
61.52,-35.4,1.71,-0.01,-0.75,0.21,28/3/2022 10:57
66.16,-41.32,-49.5,0.23,-0.97,0.21,28/3/2022 10:57
19.96,-145.87,-13.98,0.15,-1.32,0.19,28/3/2022 10:57
-64.39,-126.34,-21.3,0.37,-1,-0.11,28/3/2022 10:57
-55.6,-66.47,10.25,0.28,-0.96,-0.17,28/3/2022 10:57
-10.68,-68.73,28.02,0.23,-1.04,-0.13,28/3/2022 10:57
-30.58,-39.92,44.37,-0.25,-1.04,-0.05,28/3/2022 10:57
70.98,-77.21,8.97,-0.06,-1.04,0.2,28/3/2022 10:57
40.77,-2.56,-37.48,0.23,-1,0.17,28/3/2022 10:57
-12.27,-4.27,17.21,0.13,-0.94,0.16,28/3/2022 10:57
-12.45,-80.75,19.35,0.29,-1.02,0.08,28/3/2022 10:57
-41.69,-73.3,33.2,0.15,-0.96,0.02,28/3/2022 10:57
-24.17,-28.2,20.94,0.14,-0.98,-0.03,28/3/2022 10:57
19.59,-6.84,-1.16,-0.02,-1.24,-0.03,28/3/2022 10:57
55.05,-19.29,-19.1,-0.13,-0.97,0.22,28/3/2022 10:57
23.32,93.26,-55.91,0.27,-0.95,0.17,28/3/2022 10:57
20.32,-18.31,-2.01,0.16,-1.01,0.27,28/3/2022 10:57
-34.3,-42.66,39.79,0.21,-1.11,0.18,28/3/2022 10:57
-81.85,-20.87,70.98,0.04,-0.81,0.05,28/3/2022 10:57
-27.53,-11.17,13.49,0.06,-1,-0.03,28/3/2022 10:57
71.41,28.69,-55.6,0.13,-1.09,0.15,28/3/2022 10:57
35.46,-6.04,-35.58,-0.07,-0.81,0.22,28/3/2022 10:57
27.47,24.9,-44.68,0.29,-0.97,0.25,28/3/2022 10:57
-7.75,-9.77,29.6,0.21,-1.44,0.26,28/3/2022 10:57
-70.37,-58.96,39.55,0.15,-1.11,0.06,28/3/2022 10:57
-64.33,15.75,56.09,0.09,-0.78,0,28/3/2022 10:57
10.5,-4.82,-25.15,0.1,-0.99,-0.03,28/3/2022 10:57
89.11,4.03,-39.43,0.15,-1.04,0.32,28/3/2022 10:57
10.86,48.95,-23.44,0,-0.75,0.2,28/3/2022 10:57
29.05,-19.35,-6.59,0.17,-0.93,0.35,28/3/2022 10:57
-44.01,-5.31,22.89,0.22,-1.15,0.17,28/3/2022 10:57
-79.47,-11.66,58.65,0.06,-0.75,0.03,28/3/2022 10:57
-17.15,-21.55,7.45,0.07,-0.89,-0.02,28/3/2022 10:57
69.46,21.55,-51.27,0.16,-1.3,0.12,28/3/2022 10:57
14.83,-33.2,-8.42,-0.18,-0.88,0.24,28/3/2022 10:57
22.34,55.91,-53.28,0.27,-0.94,0.16,28/3/2022 10:57
25.02,-32.04,2.2,0.1,-1.43,0.27,28/3/2022 10:57
-50.42,-8.85,35.95,0.19,-1.1,0.14,28/3/2022 10:57
-67.14,-18.68,52.92,0.06,-0.75,0.05,28/3/2022 10:57
-21.55,-0.24,-7.87,0.06,-0.98,-0.01,28/3/2022 10:57
63.54,44.8,-47.06,0.09,-1.07,0.15,28/3/2022 10:57
33.63,-18.25,-27.4,-0.19,-0.84,0.25,28/3/2022 10:57
36.62,27.77,-43.46,0.23,-0.99,0.27,28/3/2022 10:57
5,-11.41,20.94,0.16,-1.43,0.32,28/3/2022 10:57
-76.17,-44.07,48.95,0.15,-1.24,0.08,28/3/2022 10:57
-80.69,-1.53,70.62,0.07,-0.73,0,28/3/2022 10:57
22.09,-13.85,-24.17,0.02,-0.98,0.03,28/3/2022 10:57
99.24,11.72,-54.5,0.09,-1.1,0.3,28/3/2022 10:57
18.25,47.61,-28.99,-0.04,-0.77,0.21,28/3/2022 10:57
31.98,42.91,-30.33,0.26,-0.92,0.28,28/3/2022 10:57
-39.25,-14.16,38.33,0.1,-1.31,0.19,28/3/2022 10:57
-77.39,-35.71,51.88,0.03,-0.78,0.04,28/3/2022 10:57
-22.22,-6.59,-3.66,0.04,-0.89,-0.02,28/3/2022 10:57
77.64,34.18,-49.5,0.17,-1.32,0.07,28/3/2022 10:57
32.47,-30.88,-5.55,-0.13,-0.93,0.26,28/3/2022 10:57
26.31,61.4,-48.1,0.21,-0.97,0.22,28/3/2022 10:57
-1.4,-42.11,4.82,0.19,-1.52,0.27,28/3/2022 10:57
-77.76,-32.47,54.02,0.15,-1.07,0.06,28/3/2022 10:57
-63.66,-11.6,48.95,0.09,-0.8,0,28/3/2022 10:57
11.35,1.4,-19.47,0.11,-0.97,0.02,28/3/2022 10:57
92.04,19.71,-46.02,0.14,-0.95,0.29,28/3/2022 10:57
22.22,-10.93,-24.17,-0.11,-0.82,0.23,28/3/2022 10:57
31.31,-0.18,-40.16,0.21,-0.92,0.32,28/3/2022 10:57
-23.68,-10.44,17.88,0.19,-1.41,0.18,28/3/2022 10:57
-77.09,-42.11,56.15,0.1,-0.91,0.01,28/3/2022 10:57
-22.64,-60.67,18.74,0.14,-0.81,0.01,28/3/2022 10:57
34.91,-21,-11.6,0.11,-1.28,0.07,28/3/2022 10:57
51.57,-75.2,31.19,0.02,-0.95,0.29,28/3/2022 10:57
21.18,-3.48,-14.65,0.11,-0.81,0.15,28/3/2022 10:57
54.38,-135.56,7.02,0.17,-0.97,0.19,28/3/2022 10:57
-38.88,-140.99,-17.76,0.27,-0.93,0.05,28/3/2022 10:57
-45.29,-126.59,-22.77,0.3,-0.99,-0.07,28/3/2022 10:57
-36.07,-27.77,21.85,0.25,-1.08,-0.05,28/3/2022 10:57
-1.89,-77.09,53.28,-0.02,-0.95,0.04,28/3/2022 10:57
42.54,-49.5,25.15,-0.21,-0.93,0.31,28/3/2022 10:57
-6.04,-31.56,-2.14,-0.1,-1.05,0.14,28/3/2022 10:57
5.68,-30.52,12.15,0.03,-0.97,0.06,28/3/2022 10:57
11.23,-38.02,21.61,0.02,-0.96,0.11,28/3/2022 10:57
11.41,-7.14,-14.59,0.13,-1.04,0.04,28/3/2022 10:57
16.78,-15.99,-3.42,0.16,-1,0.08,28/3/2022 10:57
5.8,-20.81,19.53,0.06,-1.01,0.14,28/3/2022 10:57
-16.72,5,14.1,0.09,-1.02,0.05,28/3/2022 10:57
-2.81,-2.69,9.95,0.04,-0.96,0.09,28/3/2022 10:57
10.31,-1.95,-16.72,0.1,-0.99,0.12,28/3/2022 10:57
-6.23,6.1,-3.42,0.12,-0.99,0.13,28/3/2022 10:57
-3.3,4.88,6.23,0.09,-0.98,0.12,28/3/2022 10:57
-21.12,-14.53,65.98,0.27,-0.72,0.11,28/3/2022 11:07
-10.38,-16.6,-10.86,0.29,-0.9,0.22,28/3/2022 11:07
15.44,80.2,-113.77,0.38,-0.96,0.17,28/3/2022 11:07
45.96,-101.99,-64.82,0.27,-0.8,0.18,28/3/2022 11:07
11.6,94.18,-45.65,0.48,-0.8,0.3,28/3/2022 11:07
0.24,-36.25,26.18,0.34,-1.36,0.43,28/3/2022 11:07
-25.39,19.65,101.62,0.44,-1.01,0.18,28/3/2022 11:07
-33.39,6.84,72.2,0.23,-0.82,0.06,28/3/2022 11:07
-13.49,10.56,27.22,0.18,-0.98,0.05,28/3/2022 11:07
31.25,43.03,-108.46,0.4,-0.96,0.17,28/3/2022 11:07
61.4,-138.67,-46.14,0.18,-0.81,0.33,28/3/2022 11:07
11.11,46.14,-52.55,0.51,-0.87,0.46,28/3/2022 11:07
-52.61,40.53,56.46,0.31,-1.09,0.19,28/3/2022 11:07
-43.27,14.89,111.63,0.27,-0.84,0.05,28/3/2022 11:07
-11.84,-12.27,92.47,0.27,-0.79,0.04,28/3/2022 11:07
11.35,21.67,-30.27,0.29,-1,0.1,28/3/2022 11:07
42.42,-30.88,-135.25,0.42,-1.31,0.35,28/3/2022 11:07
10.8,67.75,-60.61,0.41,-0.83,0.27,28/3/2022 11:07
10.62,-71.9,-25.7,0.47,-1.35,0.34,28/3/2022 11:07
-33.63,54.87,118.71,0.46,-1.21,0.2,28/3/2022 11:07
-18.07,-25.39,105.83,0.27,-0.81,0.06,28/3/2022 11:07
-8.85,19.71,-5.62,0.23,-0.86,0.08,28/3/2022 11:07
55.11,-97.84,-92.22,0.28,-0.88,0.33,28/3/2022 11:07
13.92,99.85,-69.58,0.48,-0.87,0.36,28/3/2022 11:07
-3.05,-90.33,6.71,0.31,-1.13,0.39,28/3/2022 11:07
-50.66,39.73,105.53,0.46,-1.17,0.19,28/3/2022 11:07
-30.33,-12.45,121.15,0.27,-0.87,0.05,28/3/2022 11:07
11.11,11.47,-42.54,0.3,-0.93,0.08,28/3/2022 11:07
73.79,-51.27,-71.53,-0.07,-0.87,0.36,28/3/2022 11:07
20.87,1.1,-114.01,0.54,-0.91,0.44,28/3/2022 11:07
-17.4,-9.03,23.86,0.34,-1.15,0.33,28/3/2022 11:07
-50.84,-10.13,116.09,0.25,-0.98,0.13,28/3/2022 11:07
-28.56,-6.96,105.22,0.2,-0.94,0.11,28/3/2022 11:07
4.46,28.2,-39.55,0.19,-0.9,0.06,28/3/2022 11:07
64.09,-52.98,-129.88,0.42,-1.14,0.32,28/3/2022 11:07
42.6,61.89,-76.11,0.28,-0.99,0.25,28/3/2022 11:07
21.24,-101.38,-62.01,0.47,-1.16,0.44,28/3/2022 11:07
-65,110.23,89.84,0.43,-1.11,0.2,28/3/2022 11:07
-17.76,-52.49,128.6,0.3,-0.95,0.04,28/3/2022 11:07
-21.3,-8.24,41.87,0.13,-0.82,0.07,28/3/2022 11:07
45.17,20.81,-91.61,0.35,-1.01,0.2,28/3/2022 11:07
64.45,-38.33,-92.71,0.2,-0.87,0.21,28/3/2022 11:07
38.39,-58.84,-118.23,0.55,-0.97,0.52,28/3/2022 11:07
-27.71,36.19,27.53,0.31,-1.07,0.36,28/3/2022 11:07
-55.73,13,106.75,0.38,-1.24,0.19,28/3/2022 11:07
-34.85,-18.07,125.37,0.27,-0.89,0.06,28/3/2022 11:07
-26.67,3.97,45.53,0.17,-0.86,0.06,28/3/2022 11:07
45.1,27.22,-88.93,0.36,-0.97,0.26,28/3/2022 11:07
71.41,-75.68,-87.65,0.21,-0.87,0.29,28/3/2022 11:07
27.04,26.49,-85.02,0.51,-0.85,0.46,28/3/2022 11:07
-28.75,28.75,8.97,0.35,-1.22,0.4,28/3/2022 11:07
-32.71,34.18,121.83,0.45,-1.24,0.19,28/3/2022 11:07
-13.06,-66.83,126.83,0.24,-0.88,0.08,28/3/2022 11:07
-42.48,33.14,23.25,0.12,-0.87,0.11,28/3/2022 11:07
4.46,64.82,-125.61,0.33,-0.91,0.24,28/3/2022 11:07
12.63,27.4,-115.17,0.28,-0.92,0.27,28/3/2022 11:07
3.11,77.15,-60.85,0.5,-0.8,0.3,28/3/2022 11:07
-11.54,90.33,35.58,0.44,-1.14,0.33,28/3/2022 11:07
-8.67,39,131.59,0.39,-1.25,0.26,28/3/2022 11:07
-38.57,-11.96,90.88,0.14,-0.87,0.26,28/3/2022 11:07
-91.43,92.96,-57.31,0.24,-0.8,0.14,28/3/2022 11:07
-125.24,207.34,-205.02,0.32,-1.12,-0.08,28/3/2022 11:07
-65.49,38.82,-101.07,0.47,-0.97,-0.03,28/3/2022 11:07
-11.47,114.07,-56.46,0.46,-0.76,0.11,28/3/2022 11:07
22.89,54.38,-5.43,0.51,-0.98,0.35,28/3/2022 11:07
24.78,23.86,74.95,0.45,-0.86,0.4,28/3/2022 11:07
3.48,-57.74,45.96,0.33,-0.99,0.3,28/3/2022 11:07
-11.29,16.42,25.51,0.29,-0.76,0.24,28/3/2022 11:07
-12.21,17.09,-50.11,0.33,-1.02,0.23,28/3/2022 11:07
-12.02,85.63,-88.2,0.35,-0.8,0.24,28/3/2022 11:07
-15.32,69.4,-25.27,0.26,-0.87,0.15,28/3/2022 11:07
4.88,47.91,-38.57,0.41,-0.83,0.22,28/3/2022 11:07
22.22,-85.45,-8.36,0.35,-1.06,0.45,28/3/2022 11:07
-22.58,26.73,69.46,0.39,-0.96,0.25,28/3/2022 11:07
-17.21,-26.31,81.05,0.27,-0.81,0.11,28/3/2022 11:07
-5.37,-26.25,60.49,0.26,-0.91,0.1,28/3/2022 11:07
2.44,41.08,-40.83,0.25,-1.03,0.11,28/3/2022 11:07
43.09,-37.11,-85.27,0.36,-1.04,0.34,28/3/2022 11:07
12.76,68.73,-62.19,0.32,-0.86,0.26,28/3/2022 11:07
-21.3,-49.93,13.31,0.23,-1.29,0.29,28/3/2022 11:07
-34.55,71.29,117.92,0.44,-1,0.1,28/3/2022 11:07
-11.05,-60,87.22,0.22,-0.85,0.02,28/3/2022 11:07
-9.58,12.57,0.06,0.24,-0.91,0.11,28/3/2022 11:07
35.77,25.39,-84.29,0.4,-1.2,0.28,28/3/2022 11:07
18.01,54.69,-65.55,0.32,-0.82,0.25,28/3/2022 11:07
15.5,-108.58,-52.37,0.43,-1.1,0.39,28/3/2022 11:07
-47.36,115.05,75.07,0.41,-1.02,0.2,28/3/2022 11:07
-6.47,-44.13,125.49,0.28,-0.85,0.07,28/3/2022 11:07
-9.58,-30.15,40.1,0.23,-0.98,0.09,28/3/2022 11:07
22.52,20.75,-81.24,0.31,-0.9,0.2,28/3/2022 11:07
27.34,-15.62,-48.95,0.21,-0.78,0.23,28/3/2022 11:07
18.49,38.57,-95.46,0.66,-0.96,0.45,28/3/2022 11:07
-28.44,17.21,32.29,0.25,-1.08,0.29,28/3/2022 11:07
-18.68,-43.76,107.06,0.31,-0.86,0.1,28/3/2022 11:07
-15.14,-73.06,63.17,0.24,-0.88,0.07,28/3/2022 11:07
-8.12,58.65,1.46,0.25,-1.03,0.09,28/3/2022 11:07
43.88,-41.44,-79.9,0.25,-0.9,0.38,28/3/2022 11:07
4.21,78.25,-92.65,0.52,-0.85,0.35,28/3/2022 11:07
-2.81,0.55,7.51,0.37,-1.15,0.39,28/3/2022 11:07
-17.76,-67.26,90.09,0.22,-0.87,0.12,28/3/2022 11:07
-10.07,-112.79,65,0.23,-1,0.07,28/3/2022 11:07
49.93,33.69,-70.74,0.31,-1.16,0.46,28/3/2022 11:07
0.31,112.37,-88.99,0.44,-0.75,0.28,28/3/2022 11:07
10.74,-32.78,-46.39,0.48,-1.31,0.42,28/3/2022 11:07
-11.23,26.25,87.34,0.49,-1.04,0.18,28/3/2022 11:07
-4.15,-42.24,107.24,0.25,-0.82,0.08,28/3/2022 11:07
-9.77,-3.66,45.78,0.24,-1.06,0.1,28/3/2022 11:07
17.21,39.06,-61.28,0.29,-0.97,0.17,28/3/2022 11:07
-1.53,86.24,-77.33,0.39,-0.8,0.15,28/3/2022 11:07
14.65,-117.98,-57.68,0.46,-1.31,0.33,28/3/2022 11:07
-38.76,86.12,103.33,0.51,-1.17,0.18,28/3/2022 11:07
-10.38,-48.71,121.46,0.28,-0.82,0.05,28/3/2022 11:07
-22.22,-55.97,64.03,0.16,-1.03,0.06,28/3/2022 11:07
15.56,80.44,-56.34,0.32,-0.99,0.18,28/3/2022 11:07
49.26,-77.7,-82.28,0.2,-0.78,0.26,28/3/2022 11:07
16.24,67.2,-110.11,0.57,-0.9,0.33,28/3/2022 11:07
-5.8,-25.76,0.92,0.32,-1.21,0.37,28/3/2022 11:07
-37.17,-8.24,104.8,0.35,-1.05,0.14,28/3/2022 11:07
-32.84,-3.17,132.57,0.25,-0.9,0.07,28/3/2022 11:07
8.67,29.3,-53.53,0.27,-0.95,0.12,28/3/2022 11:07
43.58,-61.04,-110.29,0.22,-0.85,0.34,28/3/2022 11:07
3.48,-18.07,-78.12,0.54,-1.01,0.37,28/3/2022 11:07
-28.02,112.06,81.48,0.36,-0.96,0.2,28/3/2022 11:07
1.83,-41.75,134.09,0.3,-1,0.25,28/3/2022 11:07
-41.81,14.04,77.64,0.09,-0.79,0.2,28/3/2022 11:07
-41.38,45.47,-79.59,0.34,-1.12,0.08,28/3/2022 11:07
