gx,gy,gz,acx,acy,acz,time
13.61,1.46,3.42,0.22,-0.71,0.36,28/3/2022 9:25
16.36,42.72,-17.03,0.47,-0.65,0.55,28/3/2022 9:25
0.37,16.48,3.23,0.6,-0.52,0.49,28/3/2022 9:25
32.78,47.55,20.57,0.74,-0.96,0.24,28/3/2022 9:25
16.78,35.77,-1.04,0.67,-0.79,0.31,28/3/2022 9:25
1.53,-57.25,16.85,0.45,-0.88,0.19,28/3/2022 9:25
-20.57,-32.17,-8,0.57,-0.67,0.25,28/3/2022 9:25
-11.6,28.69,-5.25,0.67,-0.82,0.55,28/3/2022 9:25
-55.6,52.73,-3.66,0.74,-0.86,0.5,28/3/2022 9:25
-12.39,-88.93,-16.42,0.38,-0.49,0.16,28/3/2022 9:25
18.37,25.94,9.89,0.23,-0.76,0.43,28/3/2022 9:25
14.04,37.41,-19.1,0.56,-0.64,0.49,28/3/2022 9:25
-0.12,25.7,-0.85,0.65,-0.5,0.46,28/3/2022 9:25
22.09,35.4,20.14,0.8,-0.93,0.23,28/3/2022 9:25
36.99,20.32,-0.18,0.62,-0.8,0.34,28/3/2022 9:25
10.5,-77.82,22.34,0.49,-0.9,0.16,28/3/2022 9:25
3.48,-42.48,-1.59,0.55,-0.76,0.19,28/3/2022 9:25
-16.17,-28.26,-2.81,0.5,-0.79,0.35,28/3/2022 9:25
-29.72,14.16,-4.15,0.65,-0.85,0.58,28/3/2022 9:25
-33.39,10.56,-11.17,0.46,-0.65,0.57,28/3/2022 9:25
-5.68,-73.3,-4.09,0.25,-0.55,0.2,28/3/2022 9:25
22.4,27.22,-7.51,0.28,-0.75,0.51,28/3/2022 9:25
12.15,28.75,-9.52,0.52,-0.6,0.53,28/3/2022 9:25
10.86,17.15,12.88,0.5,-0.65,0.47,28/3/2022 9:25
38.09,55.11,8.48,0.55,-1.03,0.41,28/3/2022 9:25
-2.2,2.26,-2.14,0.73,-0.69,0.23,28/3/2022 9:25
10.62,-43.09,15.62,0.43,-0.92,0.27,28/3/2022 9:25
-16.24,-52.43,-6.96,0.53,-0.75,0.3,28/3/2022 9:25
-17.09,-3.05,-4.15,0.55,-0.73,0.44,28/3/2022 9:25
-43.15,49.62,-10.25,0.65,-0.86,0.57,28/3/2022 9:25
-23.13,-51.27,-8.85,0.38,-0.55,0.38,28/3/2022 9:25
14.89,-8.3,0.73,0.11,-0.78,0.35,28/3/2022 9:25
10.56,41.44,-17.88,0.43,-0.7,0.57,28/3/2022 9:25
-5.86,19.23,-6.77,0.54,-0.53,0.53,28/3/2022 9:25
12.27,31.25,10.62,0.61,-0.74,0.37,28/3/2022 9:25
36.74,35.83,1.89,0.51,-0.88,0.39,28/3/2022 9:25
7.14,-31.37,14.59,0.58,-0.87,0.2,28/3/2022 9:25
6.41,-37.84,-0.06,0.5,-0.82,0.28,28/3/2022 9:25
-27.34,-55.24,0.61,0.52,-0.68,0.29,28/3/2022 9:25
-13.43,15.5,-4.09,0.54,-0.83,0.6,28/3/2022 9:25
-41.32,49.68,-13.98,0.71,-0.83,0.55,28/3/2022 9:25
-7.45,-68.6,-6.35,0.33,-0.55,0.22,28/3/2022 9:25
13.67,-0.06,4.03,0.2,-0.79,0.42,28/3/2022 9:25
16.11,31.43,-16.72,0.45,-0.68,0.53,28/3/2022 9:25
6.16,19.1,4.46,0.6,-0.52,0.49,28/3/2022 9:25
26.67,29.97,25.02,0.71,-0.91,0.26,28/3/2022 9:25
42.97,18.01,7.08,0.66,-0.77,0.33,28/3/2022 9:25
20.14,-94.3,31.49,0.55,-0.93,0.16,28/3/2022 9:25
5.98,-58.41,7.45,0.48,-0.83,0.3,28/3/2022 9:25
-20.75,-45.84,4.33,0.57,-0.66,0.37,28/3/2022 9:25
-11.96,3.36,3.17,0.56,-0.79,0.68,28/3/2022 9:25
-27.22,37.78,-13.85,0.62,-0.74,0.49,28/3/2022 9:25
5,-74.77,7.93,0.31,-0.57,0.24,28/3/2022 9:25
33.39,27.89,14.1,0.21,-0.87,0.45,28/3/2022 9:25
23.74,40.16,-3.78,0.59,-0.6,0.48,28/3/2022 9:25
21.55,-7.02,16.85,0.63,-0.63,0.41,28/3/2022 9:25
18.92,-2.87,33.39,0.6,-0.72,0.35,28/3/2022 9:25
41.63,-5.74,20.14,0.63,-0.84,0.29,28/3/2022 9:25
0.67,-49.26,7.93,0.73,-0.7,0.2,28/3/2022 9:25
38.7,-70.8,14.04,0.55,-0.85,0.22,28/3/2022 9:25
14.59,-58.59,-1.77,0.61,-0.72,0.27,28/3/2022 9:25
3.66,-42.3,3.48,0.61,-0.67,0.32,28/3/2022 9:25
5.8,-15.01,8.97,0.58,-0.84,0.53,28/3/2022 9:25
11.6,-4.94,2.08,0.63,-0.73,0.46,28/3/2022 9:25
4.7,-112.18,38.09,0.35,-0.75,0.23,28/3/2022 9:25
27.71,-30.88,36.93,0.27,-0.81,0.41,28/3/2022 9:25
20.2,-30.94,30.33,0.46,-0.6,0.6,28/3/2022 9:25
26.98,-56.95,35.34,0.53,-0.5,0.61,28/3/2022 9:25
46.81,-78.49,54.99,0.5,-0.53,0.55,28/3/2022 9:25
83.07,-54.14,54.38,0.52,-0.79,0.28,28/3/2022 9:25
-0.24,-2.08,0.92,0.06,-0.92,0.36,28/3/2022 9:26
0.79,-0.61,-3.23,0.08,-0.93,0.36,28/3/2022 9:26
3.17,-4.33,-3.78,0.09,-0.93,0.37,28/3/2022 9:26
1.65,-6.35,-1.89,0.08,-0.92,0.38,28/3/2022 9:26
-2.2,-2.38,2.32,0.07,-0.93,0.38,28/3/2022 9:26
-2.99,0.73,5,0.07,-0.94,0.37,28/3/2022 9:26
2.69,-6.59,2.08,0.07,-0.9,0.38,28/3/2022 9:26
7.14,-20.94,-7.75,0.07,-0.89,0.4,28/3/2022 9:26
4.27,-6.35,-17.27,0.09,-0.91,0.41,28/3/2022 9:26
-7.81,7.69,-1.22,0.07,-0.94,0.39,28/3/2022 9:26
-7.63,10.31,21.24,0.08,-1,0.39,28/3/2022 9:26
-5.8,11.41,37.41,0.01,-0.98,0.37,28/3/2022 9:26
-8.97,12.33,14.16,-0.19,-0.77,0.63,28/3/2022 9:26
6.84,70.92,-34.36,0.14,-0.8,0.4,28/3/2022 9:26
33.75,-15.01,-61.89,0.23,-0.93,0.34,28/3/2022 9:26
28.99,-40.28,-3.78,0.02,-1.04,0.3,28/3/2022 9:26
11.11,85.33,5.55,0.13,-1.02,0.35,28/3/2022 9:26
-16.17,-41.5,27.77,0.14,-0.86,0.29,28/3/2022 9:26
-20.39,47.85,-21.97,-0.01,-1.03,0.36,28/3/2022 9:26
-42.24,70.5,-0.24,0.07,-0.86,0.13,28/3/2022 9:26
-18.62,91.8,8.91,0.15,-0.98,0.39,28/3/2022 9:26
10.13,-14.1,-33.45,0.22,-1.13,0.3,28/3/2022 9:26
5.43,-86.24,-31.25,-0.1,-0.72,0.5,28/3/2022 9:26
-10.19,56.82,-4.03,-0.05,-0.94,0.24,28/3/2022 9:26
-4.33,104.68,-14.95,0.02,-0.75,0.34,28/3/2022 9:26
19.84,-20.45,-18.62,0.03,-0.76,0.33,28/3/2022 9:26
41.87,-21.36,-32.53,0.06,-0.86,0.52,28/3/2022 9:26
14.04,-7.26,-22.09,0.02,-1.42,0.61,28/3/2022 9:26
-34.06,39.55,62.93,0.01,-0.9,0.38,28/3/2022 9:26
-47.97,-4.09,79.59,0.16,-1.13,0.3,28/3/2022 9:26
-54.08,-68.3,16.66,0.08,-1,0.17,28/3/2022 9:26
-31.43,10.19,23.68,0,-0.77,0.14,28/3/2022 9:26
31.92,46.63,18.13,0.14,-0.64,0.23,28/3/2022 9:26
58.9,-68.54,-61.22,0.31,-0.9,0.59,28/3/2022 9:26
54.32,-89.97,-65.06,-0.04,-1.34,0.78,28/3/2022 9:26
16.6,-2.69,3.78,0.03,-0.9,0.6,28/3/2022 9:26
-66.65,166.75,24.48,-0.4,-0.9,-0.04,28/3/2022 9:26
-16.78,143.49,14.1,-0.18,-0.85,0.43,28/3/2022 9:26
-4.03,-52.92,-73.3,-0.03,-0.78,0.2,28/3/2022 9:26
36.44,-34.36,-111.88,0.06,-1,0.43,28/3/2022 9:26
51.82,-29.05,-47.55,0.12,-0.84,0.51,28/3/2022 9:26
27.04,-50.54,9.28,0.2,-1.33,0.68,28/3/2022 9:26
-57.5,31.25,114.87,-0.11,-0.99,0.41,28/3/2022 9:26
-49.99,48.4,147.22,0.22,-1.15,0.32,28/3/2022 9:26
-52.61,-85.02,55.54,0.1,-1.02,0.18,28/3/2022 9:26
-23.8,-3.85,27.71,0.05,-0.83,0.17,28/3/2022 9:26
36.13,-28.14,-40.41,0.15,-0.85,0.41,28/3/2022 9:26
70.98,-105.35,-97.11,-0.1,-1.17,0.78,28/3/2022 9:26
26,32.59,-41.63,-0.13,-0.88,0.44,28/3/2022 9:26
-24.96,98.88,-16.3,-0.04,-0.82,0.51,28/3/2022 9:26
-5.68,59.39,26.55,0.04,-0.83,0.47,28/3/2022 9:26
11.78,-17.09,-27.65,-0.14,-0.79,0.49,28/3/2022 9:26
14.1,-33.26,-33.08,-0.07,-0.81,0.5,28/3/2022 9:26
26.86,-48.34,-22.95,0.12,-0.83,0.62,28/3/2022 9:26
12.21,-37.11,-14.53,0,-1.07,0.58,28/3/2022 9:26
-22.95,83.92,67.26,-0.26,-1.04,0.3,28/3/2022 9:26
-2.62,164.12,110.72,0,-0.97,0.24,28/3/2022 9:26
4.82,-90.94,18.92,0.06,-1,0.2,28/3/2022 9:26
-8.73,-112.55,-13.06,-0.08,-0.99,0.27,28/3/2022 9:26
18.98,42.97,13.85,0.01,-0.85,0.31,28/3/2022 9:26
32.41,-35.58,-60.18,0.18,-1.02,0.33,28/3/2022 9:26
12.08,-63.66,-83.98,-0.01,-1.13,0.44,28/3/2022 9:26
-13.37,80.51,10.07,-0.06,-0.54,0.44,28/3/2022 9:26
-15.32,41.14,39.18,0.13,-1.01,0.37,28/3/2022 9:26
-1.22,11.72,29.85,-0.1,-0.72,0.47,28/3/2022 9:26
1.83,44.43,-3.85,-0.09,-0.74,0.39,28/3/2022 9:26
30.09,3.42,-56.64,0.12,-0.93,0.48,28/3/2022 9:26
7.93,-23.5,-49.5,0.02,-1.11,0.48,28/3/2022 9:26
-2.99,26,67.75,0.03,-0.88,0.34,28/3/2022 9:26
-42.91,-24.48,54.69,0.09,-1.05,0.25,28/3/2022 9:26
-37.17,28.5,52.37,-0.09,-0.96,0.15,28/3/2022 9:26
3.3,99.91,11.96,0.07,-0.83,0.12,28/3/2022 9:26
40.77,-45.59,-55.97,0.18,-0.93,0.19,28/3/2022 9:26
59.27,-156.25,-88.2,0.28,-1.11,0.4,28/3/2022 9:26
35.95,-67.02,-55.05,-0.07,-1.14,0.61,28/3/2022 9:26
-18.55,54.99,-0.49,0.14,-1.2,0.63,28/3/2022 9:26
-88.99,-43.76,137.82,-0.39,-1.02,0.15,28/3/2022 9:26
-70.13,191.47,36.38,-0.29,-0.83,-0.08,28/3/2022 9:26
-2.26,53.04,-22.4,0.05,-0.86,0.43,28/3/2022 9:26
31.49,-140.93,-124.02,0.03,-0.93,0.4,28/3/2022 9:26
59.39,-81.3,-94.79,0.05,-0.98,0.51,28/3/2022 9:26
25.45,-40.04,-0.61,0.1,-0.87,0.6,28/3/2022 9:26
-23.5,-59.02,64.45,0.1,-1.04,0.52,28/3/2022 9:26
-79.28,47.3,113.1,-0.03,-1.38,0.43,28/3/2022 9:26
-67.02,64.82,190.43,0.06,-1.18,0.22,28/3/2022 9:26
-34.91,-3.17,92.9,0.17,-0.82,0.14,28/3/2022 9:26
12.39,-57.07,-24.78,0.13,-0.78,0.12,28/3/2022 9:26
57.98,-34.79,-70.43,0.08,-0.82,0.16,28/3/2022 9:26
95.89,-28.63,-109.38,0.23,-1.2,0.34,28/3/2022 9:26
83.56,-94.06,-85.51,0.01,-1.14,0.54,28/3/2022 9:26
38.57,12.82,-59.08,0.13,-1.13,0.61,28/3/2022 9:26
-34.3,40.77,-22.09,0.03,-1.32,0.56,28/3/2022 9:26
-78.92,39.67,143.07,-0.02,-0.9,0.14,28/3/2022 9:26
-83.25,175.84,120.54,-0.43,-1.1,0.05,28/3/2022 9:26
18.49,43.76,27.04,0.04,-0.79,0.33,28/3/2022 9:26
29.79,-190.19,-117.19,0.03,-0.83,0.22,28/3/2022 9:26
66.35,-122.86,-131.71,0.07,-1.14,0.58,28/3/2022 9:26
32.29,-13.92,6.23,-0.09,-0.87,0.53,28/3/2022 9:26
-6.71,16.11,48.83,0.2,-1.27,0.51,28/3/2022 9:26
-56.03,23.13,102.91,-0.06,-1.1,0.27,28/3/2022 9:26
-32.65,80.93,143.55,0.04,-1.04,0.13,28/3/2022 9:26
-18.31,35.58,24.23,0.12,-0.93,0,28/3/2022 9:26
5.37,-50.72,-43.09,0.06,-0.87,0.06,28/3/2022 9:26
52.06,-27.28,-92.47,0.17,-0.98,0.15,28/3/2022 9:26
49.5,-119.93,-87.65,0.17,-1.12,0.29,28/3/2022 9:26
37.6,17.15,-29.97,0.02,-1.05,0.4,28/3/2022 9:26
-0.31,38.51,-20.32,0.29,-1.11,0.4,28/3/2022 9:26
-34.24,-34.3,-5.55,0.02,-1.18,0.38,28/3/2022 9:26
-59.2,-8.91,85.57,-0.02,-0.91,0.27,28/3/2022 9:26
-89.66,51.45,91.86,-0.49,-1.07,0,28/3/2022 9:26
-0.98,116.46,20.63,-0.11,-0.73,0.19,28/3/2022 9:26
20.81,-83.44,-87.4,0.17,-0.84,0.22,28/3/2022 9:26
68.54,-178.22,-100.4,0.05,-1.04,0.53,28/3/2022 9:26
29.97,-44.56,-2.38,-0.11,-0.94,0.53,28/3/2022 9:26
-10.99,24.29,47.24,0.2,-0.83,0.52,28/3/2022 9:26
-75.44,-24.23,52.73,-0.07,-1.36,0.43,28/3/2022 9:26
-70.68,71.35,138,0.03,-1,0.22,28/3/2022 9:26
-37.72,18.74,68.42,0.24,-0.91,0.18,28/3/2022 9:26
-5.62,-80.02,-2.81,0.1,-0.75,0.14,28/3/2022 9:26
46.81,-24.41,-23.13,0.11,-0.91,0.3,28/3/2022 9:26
72.14,-102.48,-82.21,0.18,-1.24,0.55,28/3/2022 9:26
51.7,-59.27,-23.93,-0.38,-0.94,0.71,28/3/2022 9:26
-31.31,92.96,-11.96,0.01,-0.85,0.38,28/3/2022 9:26
-55.85,131.53,10.62,-0.06,-0.83,0.36,28/3/2022 9:26
-20.02,185.3,21.55,-0.01,-0.74,0.41,28/3/2022 9:26
27.16,-25.88,-40.16,0.41,-0.84,0.25,28/3/2022 9:26
34.73,-246.22,-19.41,-0.06,-0.9,0.42,28/3/2022 9:26
52.61,0,-5.19,-0.05,-0.85,0.57,28/3/2022 9:26
32.17,-105.35,-34.79,0.05,-0.89,0.7,28/3/2022 9:26
-44.37,1.83,-15.5,-0.15,-1.08,0.35,28/3/2022 9:26
-57.19,198.24,110.23,-0.13,-1.14,0.19,28/3/2022 9:26
-12.76,46.75,107.36,0.25,-0.94,0.11,28/3/2022 9:26
8.18,-142.88,22.09,0.14,-0.95,0.13,28/3/2022 9:26
20.14,-118.23,-2.93,-0.07,-0.85,0.24,28/3/2022 9:26
58.47,21.12,-24.05,0.07,-0.9,0.37,28/3/2022 9:26
59.39,-65.67,-73.79,0.09,-1.06,0.47,28/3/2022 9:26
22.46,0,-73.49,-0.08,-1.32,0.49,28/3/2022 9:26
-19.71,104.31,31.31,0.05,-0.55,0.33,28/3/2022 9:26
-36.8,47.42,42.6,-0.03,-0.95,0.34,28/3/2022 9:26
-2.01,267.82,93.75,0.3,-0.84,0.14,28/3/2022 9:26
51.33,-76.23,99.37,0.47,-0.54,0.14,28/3/2022 9:26
46.81,-102.66,24.29,-0.07,-0.94,0.95,28/3/2022 9:26
-6.23,20.57,-42.48,0.4,-0.93,0.11,28/3/2022 9:26
4.7,-189.45,-100.22,0.13,-0.97,0.25,28/3/2022 9:26
-7.45,-108.15,-126.53,-0.05,-1.22,0.34,28/3/2022 9:26
-32.04,127.08,-44.98,-0.04,-0.9,0.2,28/3/2022 9:26
-5.68,148.56,17.64,0.26,-0.83,0.14,28/3/2022 9:26
35.03,-51.21,4.82,0.19,-0.81,0.24,28/3/2022 9:26
46.08,-106.63,-15.87,0.09,-1.03,0.42,28/3/2022 9:26
19.84,-33.81,-24.96,-0.12,-1.28,0.6,28/3/2022 9:26
-32.41,15.32,49.26,-0.16,-0.76,0.57,28/3/2022 9:26
-85.57,143.98,38.15,-0.37,-0.85,0.11,28/3/2022 9:26
-39.49,136.17,0.92,0.05,-0.83,0.37,28/3/2022 9:26
19.96,-132.51,-65.19,0.08,-0.74,0.26,28/3/2022 9:26
64.09,-169.13,-62.87,-0.04,-0.91,0.51,28/3/2022 9:26
40.47,-52.49,15.14,-0.12,-0.85,0.61,28/3/2022 9:26
-2.44,-39.12,46.88,0.05,-0.93,0.55,28/3/2022 9:26
-61.65,-19.17,43.46,-0.06,-1.14,0.4,28/3/2022 9:26
-61.34,60.36,99.06,0.05,-1.04,0.27,28/3/2022 9:26
-36.93,12.63,68.3,0.12,-1.09,0.17,28/3/2022 9:26
-15.01,-10.8,6.65,-0.01,-0.9,0.13,28/3/2022 9:26
24.54,24.35,-43.46,0.09,-1.03,0.24,28/3/2022 9:26
53.1,-18.68,-95.64,0.01,-0.96,0.42,28/3/2022 9:26
56.15,34.36,-106.38,-0.01,-1,0.34,28/3/2022 9:26
30.7,99.67,-80.08,0.08,-0.84,0.47,28/3/2022 9:26
10.07,59.51,-1.95,0.08,-0.8,0.44,28/3/2022 9:26
-1.34,57.56,43.4,0.08,-1.07,0.43,28/3/2022 9:26
-4.09,3.17,102.97,0.07,-1,0.43,28/3/2022 9:26
-22.71,-73.24,61.1,0.09,-1.06,0.34,28/3/2022 9:26
-36.68,-84.11,8.24,-0.03,-0.93,0.23,28/3/2022 9:26
-1.34,47.42,-8,0.08,-0.79,0.2,28/3/2022 9:26
40.22,-47.24,-40.04,0.18,-0.85,0.27,28/3/2022 9:26
60.36,-79.53,-59.39,0.11,-1.09,0.46,28/3/2022 9:26
25.02,-22.89,-44.56,-0.14,-1.36,0.51,28/3/2022 9:26
-20.08,64.15,91.92,-0.29,-0.77,0.34,28/3/2022 9:26
-48.4,195.01,43.21,-0.25,-0.78,0.15,28/3/2022 9:26
-23.93,-4.15,-11.54,0,-0.92,0.35,28/3/2022 9:26
12.76,-84.53,-73.49,-0.11,-0.91,0.32,28/3/2022 9:26
26.37,-46.45,-45.96,-0.04,-0.93,0.4,28/3/2022 9:26
31.13,4.64,4.33,0.09,-0.73,0.5,28/3/2022 9:26
15.01,-88.56,11.78,0.18,-1.47,0.63,28/3/2022 9:26
-69.09,-15.5,75.99,-0.17,-1.05,0.35,28/3/2022 9:26
-77.15,78.61,99.49,0.16,-1.22,0.27,28/3/2022 9:26
-51.64,-6.23,81.73,0.04,-0.9,0.16,28/3/2022 9:26
-12.21,-11.23,23.93,0.03,-0.84,0.19,28/3/2022 9:26
56.82,7.69,-103.27,0.09,-0.98,0.44,28/3/2022 9:26
79.28,-96.07,-88.68,0.01,-0.92,0.45,28/3/2022 9:26
37.54,74.04,-62.5,-0.17,-0.94,0.56,28/3/2022 9:26
6.23,94.12,2.44,0.14,-0.83,0.37,28/3/2022 9:26
8.79,34.06,8.42,0.08,-0.81,0.42,28/3/2022 9:26
14.89,3.05,21.48,0.08,-1.21,0.46,28/3/2022 9:26
-5.49,11.23,58.29,0,-1.04,0.39,28/3/2022 9:26
-28.93,-4.52,74.95,0.02,-1.01,0.29,28/3/2022 9:26
-41.14,-46.51,6.65,0.11,-1.13,0.24,28/3/2022 9:26
-34.97,4.15,9.03,0.01,-0.89,0.17,28/3/2022 9:26
9.46,35.64,-13.37,0.18,-0.84,0.17,28/3/2022 9:26
49.62,-42.3,-38.94,0.14,-0.87,0.25,28/3/2022 9:26
60.06,-59.33,-63.05,0.11,-1.08,0.41,28/3/2022 9:26
33.39,12.27,-70.74,0.01,-1.2,0.5,28/3/2022 9:26
-3.23,97.29,-41.87,0.08,-1.05,0.51,28/3/2022 9:26
-24.48,-39.06,93.69,0,-0.79,0.25,28/3/2022 9:26
-46.75,143.01,50.9,-0.35,-0.96,0.23,28/3/2022 9:26
-3.05,14.53,27.95,-0.07,-0.87,0.44,28/3/2022 9:26
9.58,-45.78,-57.19,0.24,-0.85,0.27,28/3/2022 9:26
41.14,-206.05,-49.19,-0.13,-0.88,0.43,28/3/2022 9:26
34.36,1.28,1.71,0.1,-0.83,0.5,28/3/2022 9:26
-40.71,-82.58,18.92,0.02,-1.19,0.49,28/3/2022 9:26
-74.65,44.43,102.97,0.01,-1.03,0.27,28/3/2022 9:26
-73.91,35.77,68.6,0.17,-1.16,0.21,28/3/2022 9:26
-25.21,6.23,56.27,0.04,-0.95,0.16,28/3/2022 9:26
6.84,-37.23,5.49,0.02,-0.89,0.23,28/3/2022 9:26
66.65,-25.15,-99.79,0.02,-0.76,0.5,28/3/2022 9:26
63.11,-47.12,-103.76,-0.17,-1.09,0.5,28/3/2022 9:26
26.86,115.36,-69.34,0.05,-0.86,0.42,28/3/2022 9:26
9.16,87.28,-9.28,0.11,-0.8,0.39,28/3/2022 9:26
7.57,42.11,42.18,0.03,-1,0.37,28/3/2022 9:26
10.07,13.12,67.26,-0.04,-0.96,0.43,28/3/2022 9:26
-20.14,-82.95,24.72,0.05,-1.12,0.34,28/3/2022 9:26
-37.66,-30.15,3.78,-0.09,-0.9,0.23,28/3/2022 9:26
-12.27,50.29,-3.54,0.12,-0.87,0.21,28/3/2022 9:26
23.01,-26.49,-19.96,0.09,-0.84,0.24,28/3/2022 9:26
45.17,-39.18,-63.23,0.1,-1,0.33,28/3/2022 9:26
25.94,-15.26,-75.56,-0.02,-1.2,0.51,28/3/2022 9:26
0.73,-66.83,92.16,-0.19,-0.8,0.36,28/3/2022 9:26
-51.39,-2.14,8.91,-0.46,-0.93,0.31,28/3/2022 9:26
-15.26,80.57,24.66,-0.34,-0.88,0.19,28/3/2022 9:26
6.41,105.53,-8.73,0.13,-0.91,0.2,28/3/2022 9:26
15.5,-81.6,-36.56,0.03,-0.86,0.35,28/3/2022 9:26
49.44,-46.69,-19.59,0,-0.75,0.47,28/3/2022 9:26
-14.47,-86.18,-2.87,0.03,-1.22,0.52,28/3/2022 9:26
-55.79,22.77,74.1,-0.02,-1.15,0.37,28/3/2022 9:26
-78.8,36.62,58.96,0.12,-1.15,0.23,28/3/2022 9:26
-51.45,29.24,65.12,0.05,-0.96,0.14,28/3/2022 9:26
-9.28,-1.34,15.75,0.09,-0.95,0.17,28/3/2022 9:26
45.41,-8.67,-40.04,0,-0.72,0.37,28/3/2022 9:26
70.25,-76.17,-82.64,-0.01,-1.04,0.5,28/3/2022 9:26
39.98,29.36,-69.52,-0.16,-0.88,0.51,28/3/2022 9:26
4.09,103.15,-31.86,0.09,-0.85,0.4,28/3/2022 9:26
3.54,65.67,5.68,0.17,-1.03,0.41,28/3/2022 9:26
5.43,13.37,54.93,0.09,-0.91,0.38,28/3/2022 9:26
-17.94,-57.37,68.18,0.06,-1.12,0.34,28/3/2022 9:26
-46.45,15.26,45.78,-0.09,-0.92,0.21,28/3/2022 9:26
-7.08,116.76,-17.52,0.16,-0.8,0.14,28/3/2022 9:26
23.19,-41.81,-86,0.24,-0.97,0.19,28/3/2022 9:26
35.16,-76.6,-79.53,0.19,-1.05,0.38,28/3/2022 9:26
15.14,-47.67,-21.36,0.24,-1.13,0.52,28/3/2022 9:26
-23.07,-60.42,41.14,0.09,-0.95,0.48,28/3/2022 9:26
-88.26,-114.87,123.84,-0.07,-1.03,0.16,28/3/2022 9:26
-94.36,41.14,79.04,-0.1,-0.92,0.08,28/3/2022 9:26
19.71,38.45,71.41,0.12,-0.67,0.16,28/3/2022 9:26
79.65,-102.72,-32.1,0.21,-0.8,0.25,28/3/2022 9:26
88.81,-230.59,-61.71,0.02,-1.12,0.5,28/3/2022 9:26
29.54,-134.83,8.79,-0.05,-0.97,0.56,28/3/2022 9:26
-16.78,-109.62,33.2,0.02,-0.91,0.44,28/3/2022 9:26
-53.34,-79.41,12.27,0.06,-1.16,0.36,28/3/2022 9:26
-69.03,-31.86,35.03,0.06,-1.06,0.16,28/3/2022 9:26
-28.69,-6.84,19.78,0.2,-0.92,0.06,28/3/2022 9:26
16.05,-86.49,21.79,0.2,-1.05,0.08,28/3/2022 9:26
40.83,-92.77,91,0.07,-1.03,0.18,28/3/2022 9:26
46.26,-94.48,112.85,0.12,-1.13,0.31,28/3/2022 9:26
17.76,-141.91,101.68,-0.24,-0.98,0.42,28/3/2022 9:26
17.15,-15.93,-1.71,-0.04,-0.87,0.4,28/3/2022 9:26
26.92,-41.2,-65.37,0.06,-0.95,0.4,28/3/2022 9:26
26.73,-84.78,-76.17,0.16,-0.99,0.43,28/3/2022 9:26
-7.93,-92.59,-31.37,0.03,-0.93,0.46,28/3/2022 9:26
-43.09,-69.7,2.32,0.13,-1.08,0.56,28/3/2022 9:26
-75.38,14.83,40.41,0.05,-0.95,0.44,28/3/2022 9:26
-61.89,20.81,71.35,0.05,-1,0.35,28/3/2022 9:26
-26.73,6.9,89.84,-0.02,-1.03,0.4,28/3/2022 9:26
33.2,27.47,13.37,-0.2,-0.76,0.55,28/3/2022 9:26
24.6,-44.01,-72.08,-0.3,-0.96,0.42,28/3/2022 9:26
0.61,20.08,-93.38,-0.28,-0.86,0.58,28/3/2022 9:26
7.08,73.12,-60.73,0.07,-0.76,0.44,28/3/2022 9:26
28.99,0.24,-39.92,0.05,-0.78,0.55,28/3/2022 9:26
23.25,-19.59,12.15,-0.21,-0.79,0.63,28/3/2022 9:26
6.71,34.97,25.51,-0.21,-0.76,0.58,28/3/2022 9:26
13.43,-28.99,10.25,-0.01,-0.76,0.58,28/3/2022 9:26
20.45,-47.24,-4.82,-0.11,-1.01,0.56,28/3/2022 9:26
-6.41,48.77,22.52,-0.23,-1.03,0.39,28/3/2022 9:26
-10.25,110.53,61.77,-0.14,-1.01,0.39,28/3/2022 9:26
-29.36,-58.23,12.82,0.01,-1.01,0.28,28/3/2022 9:26
-26.37,-58.11,6.1,-0.15,-1,0.27,28/3/2022 9:26
15.69,82.7,1.4,0.05,-0.81,0.25,28/3/2022 9:26
53.96,-96.37,-44.19,0.12,-0.95,0.35,28/3/2022 9:26
35.1,-88.99,-38.02,-0.18,-0.97,0.47,28/3/2022 9:26
8.79,67.5,-0.79,-0.16,-1.1,0.62,28/3/2022 9:26
-27.1,91.61,40.22,-0.37,-0.75,0.14,28/3/2022 9:26
4.15,75.2,-12.88,-0.03,-0.81,0.28,28/3/2022 9:26
34.24,-30.21,-57.13,-0.02,-0.79,0.37,28/3/2022 9:26
46.63,-40.95,-49.01,-0.02,-1.04,0.55,28/3/2022 9:26
-6.29,77.88,11.47,-0.08,-1.09,0.46,28/3/2022 9:26
-24.29,67.14,78.67,0.04,-1.04,0.37,28/3/2022 9:26
-63.78,-8,43.21,-0.11,-1.12,0.2,28/3/2022 9:26
-30.64,59.14,24.17,0.02,-0.8,0.12,28/3/2022 9:26
11.17,-43.03,-18.25,0.17,-0.88,0.17,28/3/2022 9:26
44.43,-106.26,-8.12,0.05,-0.86,0.3,28/3/2022 9:26
50.66,-48.95,-9.09,0.03,-1.05,0.45,28/3/2022 9:26
34.79,33.08,-49.87,0,-1.41,0.51,28/3/2022 9:26
-1.71,-98.51,44.13,-0.08,-0.8,0.4,28/3/2022 9:26
-69.46,156.92,-1.53,-0.31,-0.94,0.01,28/3/2022 9:26
-22.16,105.96,21.06,-0.11,-0.86,0.15,28/3/2022 9:26
18.68,-47.85,-56.34,0,-0.86,0.27,28/3/2022 9:26
